report_id,COUNTRY_CODE,RATE,YEAR,GENDER,AGE,exp_percentage
1662,QAT,89.13771057128906,2008,female,adult,15.055520057678223
1663,QAT,90.15306854248047,2009,female,adult,14.835650444030762
1664,QAT,91.89582061767578,2010,female,adult,13.817270278930664
1665,QAT,90.24652862548828,2011,female,adult,13.106849670410156
1666,QAT,90.81172180175781,2012,female,adult,12.307939529418945
1667,QAT,91.72962951660156,2013,female,adult,13.148340225219727
1668,QAT,92.45240020751953,2014,female,adult,12.742839813232422
1670,QAT,94.71150970458984,2017,female,adult,8.560850143432617
1672,ROU,96.26631927490234,2002,female,adult,10.92234992980957
1673,ROU,98.20520782470703,2011,female,adult,8.329779624938965
1674,ROU,98.59976959228516,2018,female,adult,10.460960388183594
1676,RUS,99.22836303710938,2002,female,adult,10.583840370178223
1678,RUS,99.7341079711914,2018,female,adult,14.341079711914062
1680,RWA,59.75033950805664,2000,female,adult,18.835329055786133
1681,RWA,61.54861068725586,2010,female,adult,17.548059463500977
1682,RWA,64.66448974609375,2012,female,adult,15.815469741821289
1683,RWA,66.13744354248047,2014,female,adult,13.734319686889648
1684,RWA,69.39453887939453,2018,female,adult,10.804610252380371
1687,WSM,99.24504089355469,2018,female,adult,14.847029685974121
1691,STP,60.083030700683594,2008,female,adult,18.24863052368164
1692,STP,85.44170379638672,2012,female,adult,13.721619606018066
1693,STP,89.51573181152344,2018,female,adult,20.116540908813477
1694,SAU,57.27783966064453,1992,female,adult,14.72169017791748
1695,SAU,69.29119110107422,2000,female,adult,17.836589813232422
1696,SAU,76.33515930175781,2004,female,adult,20.18865966796875
1701,SEN,29.247339248657227,2002,female,adult,16.721920013427734
1702,SEN,32.987579345703125,2006,female,adult,17.954639434814453
1703,SEN,37.42441177368164,2009,female,adult,23.30044937133789
1704,SEN,40.25495147705078,2011,female,adult,21.08696937561035
1705,SEN,33.76036071777344,2013,female,adult,25.74234962463379
1706,SEN,39.798561096191406,2017,female,adult,20.58926010131836
1708,SRB,96.74910736083984,2011,female,adult,10.179570198059082
1709,SRB,98.22827911376953,2016,female,adult,8.69299030303955
1710,SRB,99.11560821533203,2019,female,adult,8.604599952697754
1712,SYC,88.58660125732422,1994,female,adult,14.971659660339355
1713,SYC,92.25897979736328,2002,female,adult,9.220159530639648
1714,SYC,94.44898223876953,2010,female,adult,10.8643798828125
1715,SYC,96.3501968383789,2018,female,adult,11.827179908752441
1716,SLE,24.1589298248291,2004,female,adult,17.148799896240234
1717,SLE,24.856679916381836,2013,female,adult,15.202309608459473
1718,SLE,34.85203170776367,2018,female,adult,32.72782897949219
1721,SGP,88.64517974853516,2000,female,adult,20.305530548095703
1722,SGP,93.77481079101562,2010,female,adult,18.57172966003418
1723,SGP,94.0683364868164,2011,female,adult,28.861839294433594
1724,SGP,94.35958862304688,2012,female,adult,31.371749877929688
1725,SGP,94.6418685913086,2013,female,adult,28.839149475097656
1733,SVN,99.5999984741211,2004,female,adult,12.10531997680664
1734,SVN,99.5999984741211,2014,female,adult,10.408149719238281
1736,SLB,69,2009,female,adult,16.45326042175293
1740,ZAF,87.04309844970703,2007,female,adult,18.027069091796875
1741,ZAF,91.76815795898438,2009,female,adult,18.306259155273438
1742,ZAF,91.7139892578125,2010,female,adult,18.044370651245117
1743,ZAF,92.04788970947266,2011,female,adult,18.70155906677246
1744,ZAF,92.58625030517578,2012,female,adult,19.682710647583008
1745,ZAF,93.07305908203125,2014,female,adult,18.989160537719727
1746,ZAF,93.40802764892578,2015,female,adult,18.699350357055664
1747,ZAF,86.45863342285156,2017,female,adult,18.719289779663086
1748,ZAF,94.53317260742188,2019,female,adult,19.596229553222656
1751,SSD,28.864259719848633,2018,female,adult,0.8670300245285034
1753,ESP,95.0510025024414,1991,female,adult,10.031940460205078
1754,ESP,96.23088073730469,2004,female,adult,10.711270332336426
1755,ESP,96.9251480102539,2005,female,adult,10.769760131835938
1756,ESP,96.9748306274414,2006,female,adult,10.887829780578613
1757,ESP,97.26032257080078,2007,female,adult,10.836939811706543
1758,ESP,96.8868408203125,2008,female,adult,10.926079750061035
1759,ESP,96.92597198486328,2009,female,adult,10.624979972839355
1760,ESP,97.00450134277344,2010,female,adult,10.548810005187988
1761,ESP,97.06556701660156,2011,female,adult,10.609809875488281
1762,ESP,97.2180404663086,2012,female,adult,9.185660362243652
1763,ESP,97.44053649902344,2013,female,adult,9.493339538574219
1764,ESP,97.48735046386719,2014,female,adult,9.538860321044922
1765,ESP,97.54712677001953,2015,female,adult,9.766460418701172
1766,ESP,97.69535827636719,2016,female,adult,9.961039543151855
1767,ESP,97.9737777709961,2018,female,adult,10.030329704284668
1773,LKA,89.95867919921875,2010,female,adult,8.605660438537598
1774,LKA,91.4861068725586,2016,female,adult,17.728759765625
1775,LKA,90.97074127197266,2017,female,adult,14.499759674072266
1776,LKA,90.79560089111328,2018,female,adult,11.330900192260742
1778,SDN,52.146400451660156,2000,female,adult,9.116889953613281
1779,SDN,46.69963073730469,2008,female,adult,9.392780303955078
1785,SUR,92.7120590209961,2018,female,adult,14.724169731140137
1787,SYR,74.24044036865234,2002,female,adult,16.82607078552246
1788,SYR,73.62655639648438,2004,female,adult,17.14539909362793
1790,TJK,99.22122955322266,2000,female,adult,12.025139808654785
1794,TZA,60.752620697021484,2010,female,adult,19.64801025390625
1798,THA,90.51602172851562,2000,female,adult,28.388599395751953
1799,THA,91.52957153320312,2005,female,adult,20.54681968688965
1800,THA,96.42704772949219,2010,female,adult,16.222620010375977
1801,THA,92.24916076660156,2013,female,adult,19.125930786132812
1802,THA,91.19193267822266,2015,female,adult,17.057790756225586
1803,THA,92.42855834960938,2018,female,adult,14.487290382385254
1806,TLS,52.95899963378906,2010,female,adult,9.154210090637207
1807,TLS,64.2109375,2018,female,adult,7.881289958953857
1808,TGO,38.45328903198242,2000,female,adult,24.423709869384766
1809,TGO,44.37662887573242,2006,female,adult,17.286649703979492
1810,TGO,43.60689926147461,2009,female,adult,19.371980667114258
1811,TGO,47.97739028930664,2011,female,adult,16.903789520263672
1812,TGO,51.24177932739258,2015,female,adult,16.664989471435547
1818,TON,99.47502899169922,2018,female,adult,10.171199798583984
1820,TTO,95.66178894042969,1990,female,adult,13.851880073547363
1821,TTO,97.0999984741211,2000,female,adult,11.731120109558105
1824,TUN,65.34786224365234,2004,female,adult,27.833810806274414
1825,TUN,68.5093765258789,2007,female,adult,26.428630828857422
1826,TUN,69.2093734741211,2008,female,adult,25.258670806884766
1827,TUN,71.08821105957031,2010,female,adult,24.846830368041992
1829,TUN,72.16065216064453,2012,female,adult,20.991010665893555
1835,TUR,79.5816879272461,2004,female,adult,8.65172004699707
1837,TUR,80.38516235351562,2006,female,adult,8.017009735107422
1854,UGA,64.5914535522461,2010,female,adult,10.104889869689941
1855,UGA,61.970428466796875,2012,female,adult,11.451899528503418
1856,UGA,70.83805847167969,2018,female,adult,11.247179985046387
1857,UKR,99.17156982421875,2001,female,adult,12.81095027923584
1858,UKR,99.95819854736328,2012,female,adult,13.665519714355469
1862,ARE,96.86031341552734,2019,female,adult,10.267660140991211
1866,URY,98.08435821533203,2006,female,adult,9.84121036529541
1870,URY,98.49095153808594,2010,female,adult,17.45240020751953
1871,URY,98.61907958984375,2011,female,adult,15.16254997253418
1872,URY,98.66055297851562,2012,female,adult,17.677900314331055
1873,URY,98.63642883300781,2013,female,adult,17.59980010986328
1874,URY,98.80905151367188,2014,female,adult,17.557300567626953
1875,URY,98.86746215820312,2015,female,adult,17.006290435791016
1876,URY,98.8503189086914,2016,female,adult,14.714179992675781
1877,URY,98.96391296386719,2017,female,adult,14.927419662475586
1878,URY,99.00773620605469,2018,female,adult,15.192549705505371
1879,URY,99.03526306152344,2019,female,adult,15.08080005645752
1881,UZB,99.9958724975586,2013,female,adult,22.760969161987305
1882,UZB,99.97599029541016,2014,female,adult,22.976850509643555
1883,UZB,99.97576904296875,2015,female,adult,22.365259170532227
1884,UZB,99.97840881347656,2016,female,adult,23.090330123901367
1889,VUT,65.5999984741211,1994,female,adult,17.534910202026367
1891,VUT,83.19999694824219,2014,female,adult,18.208240509033203
1899,VEN,96.56006622314453,2015,female,adult,15.6799898147583
1900,VEN,97.21370697021484,2016,female,adult,16.186199188232422
1905,VNM,91.37908935546875,2009,female,adult,15.18871021270752
1906,VNM,94.56565856933594,2019,female,adult,14.029569625854492
1912,ZMB,51.78696823120117,2007,female,adult,6.227910041809082
1913,ZMB,77.74664306640625,2010,female,adult,16.899999618530273
1914,ZMB,83.08344268798828,2018,female,adult,17.01243019104004
1918,ZWE,88.28382873535156,2014,female,adult,30.01515007019043
1920,AFG,61.87907,2011,male,young,16.048429489135742
1921,ALB,99.36846,2001,male,young,10.581930160522461
1928,DZA,95.74706,2008,male,young,11.428350448608398
1930,AND,100,2015,male,young,10.44281005859375
1931,AND,100,2016,male,young,9.99098014831543
1933,AGO,84.86238,2014,male,young,7.132299900054932
1936,ARG,98.7079,2001,male,young,16.355960845947266
1937,ARG,99.13,2015,male,young,13.963310241699219
1940,ARM,99.81841999999999,2011,male,young,12.593339920043945
1941,ABW,98.88176,2000,male,young,21.8227596282959
1942,ABW,98.96573000000001,2010,male,young,22.143659591674805
1943,AZE,99.87034,1999,male,young,21.60498046875
1944,AZE,100,2007,male,young,9.779370307922363
1945,AZE,99.95678000000001,2009,male,young,9.3439302444458
1946,AZE,99.96745,2010,male,young,8.70083999633789
1947,AZE,99.95603,2011,male,young,7.219860076904297
1948,AZE,99.955,2012,male,young,5.643670082092285
1949,AZE,99.97686999999999,2013,male,young,6.46412992477417
1950,AZE,99.97624,2014,male,young,7.238729953765869
1951,AZE,99.96367,2015,male,young,7.631100177764893
1952,AZE,99.96238000000001,2016,male,young,8.206899642944336
1957,BGD,44.3621597290039,1981,male,young,6.634029865264893
1958,BGD,51.7367286682129,1991,male,young,11.062100410461426
1959,BGD,67.16381,2001,male,young,18.584779739379883
1960,BGD,54.274330000000006,2007,male,young,18.153400421142578
1961,BGD,55.753930000000004,2011,male,young,16.793970108032227
1962,BGD,90.90535,2016,male,young,11.419280052185059
1966,BLR,99.80033,2009,male,young,8.449549674987793
1970,BEN,59.20508,2002,male,young,14.129079818725586
1971,BEN,54.86694,2006,male,young,19.709609985351562
1972,BEN,63.94092,2012,male,young,25.021310806274414
1973,BTN,80.04191999999999,2005,male,young,22.995920181274414
1974,BTN,90.39581,2012,male,young,17.523399353027344
1990,BRA,92.65401,2000,male,young,11.452159881591797
1991,BRA,95.78389,2004,male,young,10.412429809570312
1992,BRA,96.79700000000001,2006,male,young,12.426369667053223
1993,BRA,97.05688,2007,male,young,13.222660064697266
1994,BRA,97.18046,2008,male,young,14.083399772644043
1995,BRA,97.44572,2009,male,young,14.726360321044922
1996,BRA,96.71616999999999,2010,male,young,14.159859657287598
1997,BRA,97.90999000000001,2011,male,young,15.269000053405762
1998,BRA,98.22743,2012,male,young,15.72778034210205
1999,BRA,98.25204000000001,2013,male,young,15.5927095413208
2000,BRA,98.44697,2014,male,young,15.443840026855469
2001,BRN,94.06430053710942,1981,male,young,13.070989608764648
2002,BRN,98.10690307617192,1991,male,young,8.22681999206543
2004,BRN,99.19989,2011,male,young,9.18218994140625
2005,BGR,98.30967,2001,male,young,9.277739524841309
2006,BGR,98.06693,2011,male,young,11.10004997253418
2009,BFA,25.4782600402832,1996,male,young,7.340179920196533
2011,BFA,40.37981,2005,male,young,19.494190216064453
2012,BFA,39.821870000000004,2006,male,young,18.20170021057129
2013,BFA,46.733740000000004,2007,male,young,17.863819122314453
2014,BFA,56.994890000000005,2014,male,young,19.36811065673828
2017,BDI,76.78002,2000,male,young,10.735260009765625
2018,BDI,66.61451,2008,male,young,12.61553955078125
2019,BDI,85.29008,2014,male,young,23.84000015258789
2020,KHM,81.8462905883789,1998,male,young,9.392000198364258
2021,KHM,87.92011,2004,male,young,12.40431022644043
2023,KHM,88.35611999999999,2009,male,young,8.165240287780762
2025,CMR,88.42245,2000,male,young,11.683699607849121
2026,CMR,89.41731999999999,2007,male,young,21.37933921813965
2027,CMR,85.39748,2010,male,young,18.753889083862305
2030,CPV,97.58501,2015,male,young,16.74822998046875
2033,CAF,72.59475,2000,male,young,9.930769920349121
2034,CAF,48.8571,2010,male,young,6.475379943847656
2036,TCD,55.6862,2000,male,young,12.844490051269531
2037,TCD,53.70823000000001,2004,male,young,11.031900405883789
2038,TCD,51.8363,2015,male,young,8.899999618530273
2039,TCD,40.692890000000006,2016,male,young,13
2042,CHL,98.80364,2002,male,young,17.450599670410156
2043,CHL,99.11452,2008,male,young,17.40113067626953
2044,CHL,98.85938,2009,male,young,17.03561019897461
2045,CHL,99.21439000000001,2011,male,young,17.749740600585938
2046,CHL,99.00978,2013,male,young,19.64569091796875
2050,CHN,99.68961999999999,2010,male,young,13.552069664001465
2053,COL,97.55252,2004,male,young,15.417420387268066
2054,COL,97.51703,2005,male,young,15.531450271606445
2055,COL,97.53366,2006,male,young,13.771320343017578
2056,COL,97.48288000000001,2007,male,young,14.498169898986816
2057,COL,97.54666,2008,male,young,13.854909896850586
2058,COL,97.44113,2009,male,young,15.45088005065918
2059,COL,97.68271999999999,2010,male,young,15.926830291748047
2060,COL,97.76047,2011,male,young,14.772029876708984
2061,COL,98.10670999999999,2014,male,young,14.808979988098145
2062,COL,98.15518,2015,male,young,14.292730331420898
2065,COM,73.81076999999999,2012,male,young,18.49151039123535
2068,CRI,97.19749,2000,male,young,18.819509506225586
2069,CRI,99.00768000000001,2011,male,young,23.009620666503906
2071,CIV,54.4031295776367,1998,male,young,18.81475067138672
2072,CIV,70.84071999999999,2000,male,young,20.806949615478516
2073,CIV,58.33263,2012,male,young,20.858760833740234
2074,CIV,59.12435,2014,male,young,21.766780853271484
2077,HRV,99.71204,2011,male,young,8.47523021697998
2081,CYP,99.73631,2001,male,young,14.32157039642334
2082,CYP,99.80454,2011,male,young,15.497650146484375
2086,COD,90.96096999999999,2016,male,young,14.635419845581055
2088,DOM,92.99864000000001,2002,male,young,12.079719543457031
2089,DOM,94.62720999999999,2007,male,young,12.577879905700684
2090,DOM,95.7753,2010,male,young,14.849300384521484
2091,DOM,96.09187,2011,male,young,16.112699508666992
2092,DOM,96.32186999999999,2012,male,young,16.944900512695312
2093,DOM,96.7627,2013,male,young,25.93160057067871
2094,DOM,97.35356,2014,male,young,13.123700141906738
2095,DOM,97.22539,2015,male,young,22.595849990844727
2100,ECU,96.81895,2009,male,young,13.17257022857666
2101,ECU,98.46887,2010,male,young,12.996560096740723
2102,ECU,98.5865,2011,male,young,11.976110458374023
2103,ECU,98.77316,2012,male,young,11.534150123596191
2104,ECU,98.57941,2013,male,young,11.442540168762207
2105,ECU,99.01074,2014,male,young,12.068309783935547
2106,ECU,99.33717,2015,male,young,12.597649574279785
2111,EGY,90.07911999999999,2005,male,young,15.043609619140625
2112,EGY,87.8568,2006,male,young,11.018589973449707
2117,SLV,94.39686999999999,2006,male,young,14.919190406799316
2118,SLV,93.21921999999999,2007,male,young,15.81505012512207
2119,SLV,95.40501,2008,male,young,18.162519454956055
2120,SLV,94.70805,2009,male,young,17.950260162353516
2121,SLV,95.66904,2010,male,young,15.81840991973877
2122,SLV,96.15056,2011,male,young,15.423680305480957
2123,SLV,96.94699,2013,male,young,13.392889976501465
2124,SLV,97.46197,2015,male,young,14.465760231018066
2126,ERI,86.25322,2002,male,young,5.633379936218262
2129,EST,99.7291,2000,male,young,14.678500175476074
2130,EST,99.93924,2011,male,young,13.406200408935547
2133,SWZ,90.69415,2000,male,young,18.745080947875977
2134,SWZ,92.18741999999999,2010,male,young,18.283029556274414
2138,ETH,62.97093,2007,male,young,24.69944953918457
2140,GAB,87.38959,2012,male,young,12.582269668579102
2141,GMB,64.34049,2000,male,young,11.921799659729004
2142,GMB,65.97576,2013,male,young,10.2887601852417
2143,GEO,99.78848,2002,male,young,13.603509902954102
2146,GHA,88.31075,2010,male,young,20.69614028930664
2147,GRC,99.0480575561523,1981,male,young,8.381790161132812
2148,GRC,98.988426208496,1991,male,young,6.292029857635498
2149,GRC,98.89446,2001,male,young,7.3165202140808105
2150,GRC,99.53356,2005,male,young,8.700209617614746
2160,GTM,95.46641,2012,male,young,21.105140686035156
2161,GTM,94.18228,2013,male,young,20.637950897216797
2162,GTM,95.48186,2014,male,young,21.95939064025879
2164,GIN,59.46236999999999,2003,male,young,11.624750137329102
2165,GIN,37.56715,2010,male,young,12.43832015991211
2166,GIN,56.97051,2014,male,young,11.989509582519531
2169,GNB,71.25033,2014,male,young,13
2170,GUY,92.42121,2009,male,young,10.23917007446289
2171,GUY,96.33185999999999,2014,male,young,18.735689163208008
2180,HND,93.85074,2013,male,young,19.864070892333984
2181,HND,95.04737,2014,male,young,25.65361976623535
2182,HND,94.99325,2015,male,young,24.644559860229492
2183,HND,94.94519,2016,male,young,18.009410858154297
2189,IND,88.41184,2006,male,young,11.693710327148438
2190,IND,90.04483,2011,male,young,13.564909934997559
2193,IDN,98.86708,2004,male,young,14.170299530029297
2195,IDN,99.53748,2008,male,young,13.674750328063965
2196,IDN,99.55003,2009,male,young,19.308439254760742
2197,IDN,98.80384000000001,2011,male,young,18.00613021850586
2198,IDN,99.68156,2014,male,young,17.671520233154297
2199,IDN,99.70176,2015,male,young,20.503299713134766
2200,IDN,99.68345,2016,male,young,21.078779220581055
2203,IRN,92.4355010986328,1991,male,young,18.346969604492188
2204,IRN,95.5168228149414,1996,male,young,13.566920280456543
2205,IRN,98.10998000000001,2005,male,young,21.899690628051758
2206,IRN,97.14548,2006,male,young,19.45677947998047
2207,IRN,98.25652,2008,male,young,22.38460922241211
2208,IRN,98.33391999999999,2012,male,young,17.395790100097656
2209,IRN,98.10902,2013,male,young,21.673500061035156
2210,IRN,98.19154,2014,male,young,19.66486930847168
2215,ITA,99.80447,2001,male,young,9.822859764099121
2216,ITA,99.85103000000001,2011,male,young,8.369560241699219
2222,JOR,98.75873,2010,male,young,8.100000381469727
2223,JOR,99.05083,2011,male,young,8.199999809265137
2224,JOR,99.00204000000001,2012,male,young,9
2227,KAZ,99.80391,2009,male,young,13.040900230407715
2229,KEN,93.30951999999999,2000,male,young,23.397010803222656
2231,KEN,86.93869000000001,2014,male,young,17.081029891967773
2236,KWT,99.69097,2005,male,young,13.854109764099121
2237,KWT,98.52218,2006,male,young,13.370010375976562
2243,KWT,99.15068000000001,2015,male,young,9.514309883117676
2244,KGZ,99.65078000000001,1999,male,young,11.387319564819336
2245,KGZ,99.70463000000001,2009,male,young,19.15300941467285
2247,LAO,88.06197,2000,male,young,7.295569896697998
2248,LAO,82.59933000000001,2001,male,young,9.94657039642334
2249,LAO,89.18749,2005,male,young,14.127790451049805
2250,LAO,77.27266999999999,2011,male,young,8.2595796585083
2252,LVA,99.71818,2000,male,young,14.601479530334473
2253,LVA,99.80219,2011,male,young,12.715310096740723
2254,LBN,98.39605999999999,2007,male,young,7.341040134429932
2255,LBN,99.16173,2009,male,young,5.502999782562256
2256,LSO,84.82558,2000,male,young,19.200380325317383
2258,LSO,79.60804,2014,male,young,18.09709930419922
2265,LTU,99.66221999999999,2001,male,young,16.67028045654297
2266,LTU,99.84546999999999,2011,male,young,12.336350440979004
2268,MAC,99.43009,2001,male,young,11.09216022491455
2269,MAC,99.58699,2006,male,young,11.183930397033691
2270,MAC,99.65496999999999,2011,male,young,14.633110046386719
2271,MAC,99.72689,2016,male,young,13.834839820861816
2272,MDG,72.65446,2000,male,young,15.890509605407715
2273,MDG,65.91478000000001,2009,male,young,22.585830688476562
2274,MDG,78.41248,2012,male,young,20.3257999420166
2277,MWI,74.26925,2010,male,young,12.459980010986328
2278,MWI,78.78466,2014,male,young,16.59646987915039
2279,MWI,72.49172,2015,male,young,21.79789924621582
2282,MYS,97.20814,2000,male,young,21.39068031311035
2283,MYS,98.38104,2010,male,young,18.406230926513672
2289,MDV,99.24022,2006,male,young,13.347579956054688
2290,MDV,99.08133000000001,2014,male,young,9.210169792175293
2294,MLI,56.371269999999996,2010,male,young,16.503910064697266
2295,MLI,56.31502,2011,male,young,18.25834083557129
2296,MLI,60.525490000000005,2015,male,young,18.15549087524414
2299,MLT,98.40398,2011,male,young,18.904800415039062
2303,MUS,90.6955718994141,1990,male,young,11.194950103759766
2304,MUS,93.72184,2000,male,young,17.541900634765625
2305,MUS,97.68915,2011,male,young,13.846170425415039
2308,MEX,96.7512,2000,male,young,19.646129608154297
2309,MEX,97.9407,2002,male,young,21.46491050720215
2310,MEX,97.5173,2004,male,young,22.053829193115234
2311,MEX,97.64425,2005,male,young,21.903789520263672
2312,MEX,98.10611999999999,2006,male,young,20.82431983947754
2313,MEX,98.19888,2007,male,young,19.889070510864258
2314,MEX,98.40971,2008,male,young,17.380159378051758
2315,MEX,98.67003000000001,2009,male,young,18.665119171142578
2316,MEX,98.37557,2010,male,young,18.642589569091797
2317,MEX,98.41656,2011,male,young,18.4210205078125
2318,MEX,98.72036999999999,2012,male,young,18.087190628051758
2319,MEX,98.52684,2013,male,young,16.905990600585938
2320,MEX,98.92220999999999,2014,male,young,18.805940628051758
2321,MEX,98.87351,2015,male,young,19.018749237060547
2323,MDA,99.40321,2000,male,young,12.923930168151855
2324,MDA,99.33775,2012,male,young,20.74197006225586
2325,MNG,96.99861,2000,male,young,16.074769973754883
2326,MNG,98.02181,2010,male,young,14.711139678955078
2334,MAR,85.80525,2008,male,young,17.470640182495117
2335,MAR,86.72861999999999,2009,male,young,17.295289993286133
2344,MMR,85.11967,2016,male,young,9.683899879455566
2346,NAM,91.14834,2001,male,young,22.77570915222168
2348,NAM,93.45852,2011,male,young,23.95210075378418
2351,NPL,80.61596999999999,2001,male,young,21.656200408935547
2352,NPL,89.88401999999999,2011,male,young,17.983840942382812
2357,NER,26.230059999999998,2001,male,young,16.650310516357422
2359,NER,34.53362,2012,male,young,19.192020416259766
2366,OMN,97.86509000000001,2003,male,young,10.038960456848145
2374,PAK,76.65172,2005,male,young,13.777509689331055
2375,PAK,79.10218,2006,male,young,15.28909969329834
2376,PAK,79.42005,2008,male,young,14.096960067749023
2377,PAK,79.14432,2009,male,young,12.082630157470703
2378,PAK,79.50414,2010,male,young,11.864660263061523
2379,PAK,78.04241999999999,2011,male,young,10.924610137939453
2380,PAK,80.28826,2012,male,young,11.040630340576172
2381,PAK,79.40381,2013,male,young,11.5139799118042
2382,PAK,79.76598,2014,male,young,11.300660133361816
2393,PSE,99.21135,2010,male,young,17.80521011352539
2394,PSE,99.25986,2011,male,young,16.00078010559082
2395,PSE,99.34515999999999,2012,male,young,15.367819786071777
2396,PSE,99.41883,2013,male,young,17.05088996887207
2398,PSE,99.41046999999999,2015,male,young,15.493220329284668
2399,PSE,99.45153,2016,male,young,16.921260833740234
2402,PAN,96.53054,2000,male,young,19.831939697265625
2407,PRY,98.80972,2007,male,young,19.424720764160156
2410,PRY,98.50034000000001,2010,male,young,18.762409210205078
2411,PRY,98.90615,2014,male,young,10.27560043334961
2412,PRY,98.04035,2015,male,young,12.289420127868652
2415,PER,97.80303,2004,male,young,15.273850440979004
2416,PER,97.92135,2005,male,young,14.278519630432129
2417,PER,98.51275,2006,male,young,14.035300254821777
2418,PER,98.01326,2007,male,young,14.141770362854004
2419,PER,98.71934,2012,male,young,14.369070053100586
2420,PER,99.15706,2014,male,young,16.219890594482422
2421,PER,99.23966999999999,2015,male,young,17.574859619140625
2422,PER,99.08887,2016,male,young,17.870100021362305
2425,PHL,94.45826,2000,male,young,15.20676040649414
2426,PHL,93.5783,2003,male,young,14.380220413208008
2427,PHL,97.01995,2008,male,young,14.44198989868164
2432,PRT,99.14246368408199,1991,male,young,11.018850326538086
2433,PRT,99.3918,2011,male,young,10.242019653320312
2439,QAT,94.88588,2004,male,young,12.053130149841309
2441,QAT,95.31860999999999,2008,male,young,15.055520057678223
2442,QAT,97.70183,2009,male,young,14.835650444030762
2443,QAT,96.32373,2010,male,young,13.817270278930664
2444,QAT,97.57916,2011,male,young,13.106849670410156
2445,QAT,98.68559,2012,male,young,12.307939529418945
2446,QAT,98.82146999999999,2013,male,young,13.148340225219727
2447,QAT,98.38078,2014,male,young,12.742839813232422
2449,ROU,97.74423,2002,male,young,10.92234992980957
2450,ROU,99.01409,2011,male,young,8.329779624938965
2452,RUS,99.67908,2002,male,young,10.583840370178223
2456,RWA,78.52216999999999,2000,male,young,18.835329055786133
2457,RWA,76.65858,2010,male,young,17.548059463500977
2458,RWA,81.12005,2012,male,young,15.815469741821289
2464,STP,83.05633,2008,male,young,18.24863052368164
2465,STP,97.12077,2012,male,young,13.721619606018066
2466,SAU,93.9633102416992,1992,male,young,14.72169017791748
2467,SAU,98.07428,2000,male,young,17.836589813232422
2468,SAU,96.95305,2004,male,young,20.18865966796875
2471,SEN,58.48508,2002,male,young,16.721920013427734
2472,SEN,58.12517,2006,male,young,17.954639434814453
2473,SEN,74.20335,2009,male,young,23.30044937133789
2474,SEN,73.96651,2011,male,young,21.08696937561035
2475,SEN,61.11376,2013,male,young,25.74234962463379
2476,SRB,99.34544,2011,male,young,10.179570198059082
2477,SRB,99.71523,2016,male,young,8.69299030303955
2479,SYC,98.4939804077148,1994,male,young,14.971659660339355
2480,SYC,98.7706,2002,male,young,9.220159530639648
2481,SYC,98.58672,2010,male,young,10.8643798828125
2482,SLE,59.61425,2004,male,young,17.148799896240234
2483,SLE,64.5305,2013,male,young,15.202309608459473
2486,SGP,99.40999000000001,2000,male,young,20.305530548095703
2487,SGP,99.73789000000001,2010,male,young,18.57172966003418
2488,SGP,99.89365,2011,male,young,28.861839294433594
2489,SGP,99.89686999999999,2012,male,young,31.371749877929688
2490,SGP,99.89628,2013,male,young,28.839149475097656
2497,ZAF,97.04518,2007,male,young,18.027069091796875
2498,ZAF,97.9152,2009,male,young,18.306259155273438
2499,ZAF,98.38871999999999,2010,male,young,18.044370651245117
2500,ZAF,98.43064,2011,male,young,18.70155906677246
2501,ZAF,98.49655,2012,male,young,19.682710647583008
2502,ZAF,98.68172,2014,male,young,18.989160537719727
2503,ZAF,98.68459,2015,male,young,18.699350357055664
2506,ESP,99.54004669189449,1991,male,young,10.031940460205078
2507,ESP,99.58037,2004,male,young,10.711270332336426
2508,ESP,99.57169,2005,male,young,10.769760131835938
2509,ESP,99.58001,2007,male,young,10.836939811706543
2510,ESP,99.52781999999999,2008,male,young,10.926079750061035
2511,ESP,99.63875,2009,male,young,10.624979972839355
2512,ESP,99.50676999999999,2010,male,young,10.548810005187988
2513,ESP,99.65465,2011,male,young,10.609809875488281
2514,ESP,99.64105,2012,male,young,9.185660362243652
2515,ESP,99.69463,2013,male,young,9.493339538574219
2516,ESP,99.75731,2014,male,young,9.538860321044922
2517,ESP,99.61875,2015,male,young,9.766460418701172
2518,ESP,99.63757,2016,male,young,9.961039543151855
2523,LKA,97.68654000000001,2010,male,young,8.605660438537598
2524,SDN,85.69496,2000,male,young,9.116889953613281
2525,SDN,68.66786,2008,male,young,9.392780303955078
2531,SYR,97.14407,2002,male,young,16.82607078552246
2532,SYR,94.60731,2004,male,young,17.14539909362793
2534,TJK,99.84443,2000,male,young,12.025139808654785
2537,TZA,76.49114,2010,male,young,19.64801025390625
2541,THA,98.09989,2000,male,young,28.388599395751953
2542,THA,98.21679,2005,male,young,20.54681968688965
2543,THA,96.64255,2010,male,young,16.222620010375977
2544,THA,97.97784,2013,male,young,19.125930786132812
2545,THA,98.00288,2015,male,young,17.057790756225586
2546,TLS,80.48976,2010,male,young,9.154210090637207
2547,TGO,83.78623,2000,male,young,24.423709869384766
2548,TGO,84.85531999999999,2006,male,young,17.286649703979492
2549,TGO,87.62799999999999,2009,male,young,19.371980667114258
2550,TGO,86.91668,2011,male,young,16.903789520263672
2551,TGO,89.67246999999999,2015,male,young,16.664989471435547
