report_id,country_code,rate,year
1721,SGP,88.64517974853516,2000
1722,SGP,93.77481079101562,2010
1723,SGP,94.0683364868164,2011
1724,SGP,94.35958862304688,2012
1725,SGP,94.6418685913086,2013
1726,SGP,94.91132354736328,2014
1727,SGP,95.1906509399414,2015
1728,SGP,95.44789123535156,2016
1729,SGP,95.68946838378906,2017
1730,SGP,95.9194107055664,2018
1731,SGP,96.13475799560547,2019
1732,SVN,99.45375061035156,1991
1733,SVN,99.5999984741211,2004
1734,SVN,99.5999984741211,2014
1735,SLB,69,1999
1736,SLB,69,2009
1737,SOM,3.6871700286865234,1972
1738,ZAF,74.80718994140625,1980
1739,ZAF,80.92862701416016,1996
1740,ZAF,87.04309844970703,2007
1741,ZAF,91.76815795898438,2009
1742,ZAF,91.7139892578125,2010
1743,ZAF,92.04788970947266,2011
1744,ZAF,92.58625030517578,2012
1745,ZAF,93.07305908203125,2014
1746,ZAF,93.40802764892578,2015
1747,ZAF,86.45863342285156,2017
1748,ZAF,94.53317260742188,2019
1749,KOR,97.61865997314453,2008
1750,SSD,19.18638038635254,2008
1751,SSD,28.864259719848633,2018
1752,ESP,89.93692016601562,1981
1753,ESP,95.0510025024414,1991
1754,ESP,96.23088073730469,2004
1755,ESP,96.9251480102539,2005
1756,ESP,96.9748306274414,2006
1757,ESP,97.26032257080078,2007
1758,ESP,96.8868408203125,2008
1759,ESP,96.92597198486328,2009
1760,ESP,97.00450134277344,2010
1761,ESP,97.06556701660156,2011
1762,ESP,97.2180404663086,2012
1763,ESP,97.44053649902344,2013
1764,ESP,97.48735046386719,2014
1765,ESP,97.54712677001953,2015
1766,ESP,97.69535827636719,2016
1767,ESP,97.9737777709961,2018
1768,ESP,98.18704223632812,2020
1769,LKA,82.02197265625,1981
1770,LKA,89.13575744628906,2001
1771,LKA,89.09134674072266,2006
1772,LKA,89.07347106933594,2008
1773,LKA,89.95867919921875,2010
1774,LKA,91.4861068725586,2016
1775,LKA,90.97074127197266,2017
1776,LKA,90.79560089111328,2018
1777,LKA,91.58087158203125,2019
1778,SDN,52.146400451660156,2000
1779,SDN,46.69963073730469,2008
1780,SDN,56.063228607177734,2018
1781,SUR,87.19744110107422,2004
1782,SUR,93.76537322998047,2008
1783,SUR,94.0035400390625,2010
1784,SUR,90.99790954589844,2012
1785,SUR,92.7120590209961,2018
1786,SYR,37.05915832519531,1981
1787,SYR,74.24044036865234,2002
1788,SYR,73.62655639648438,2004
1789,TJK,96.64179992675781,1989
1790,TJK,99.22122955322266,2000
1791,TJK,99.69999694824219,2014
1792,TZA,48.08802032470703,1988
1793,TZA,62.17232131958008,2002
1794,TZA,60.752620697021484,2010
1795,TZA,73.34718322753906,2012
1796,TZA,73.09382629394531,2015
1797,THA,83.89334869384766,1980
1798,THA,90.51602172851562,2000
1799,THA,91.52957153320312,2005
1800,THA,96.42704772949219,2010
1801,THA,92.24916076660156,2013
1802,THA,91.19193267822266,2015
1803,THA,92.42855834960938,2018
1804,TLS,30,2001
1805,TLS,42.5,2007
1806,TLS,52.95899963378906,2010
1807,TLS,64.2109375,2018
1808,TGO,38.45328903198242,2000
1809,TGO,44.37662887573242,2006
1810,TGO,43.60689926147461,2009
1811,TGO,47.97739028930664,2011
1812,TGO,51.24177932739258,2015
1813,TGO,55.05149841308594,2019
1814,TON,99.52552795410156,1976
1815,TON,98.97554779052734,1996
1816,TON,99.08251190185547,2006
1817,TON,99.43421936035156,2011
1818,TON,99.47502899169922,2018
1819,TTO,93.46417236328125,1980
1820,TTO,95.66178894042969,1990
1821,TTO,97.0999984741211,2000
1822,TTO,98.30000305175781,2010
1823,TUN,35.76757049560547,1984
1824,TUN,65.34786224365234,2004
1825,TUN,68.5093765258789,2007
1826,TUN,69.2093734741211,2008
1827,TUN,71.08821105957031,2010
1828,TUN,71.72959899902344,2011
1829,TUN,72.16065216064453,2012
1830,TUN,72.22377014160156,2014
1831,TUR,45.09891891479492,1975
1832,TUR,49.80641174316406,1980
1833,TUR,64.23171997070312,1985
1834,TUR,68.51966094970703,1990
1835,TUR,79.5816879272461,2004
1836,TUR,80.5489501953125,2005
1837,TUR,80.38516235351562,2006
1838,TUR,81.26383209228516,2007
1839,TUR,85.34716033935547,2009
1840,TUR,88.07317352294922,2010
1841,TUR,90.31009674072266,2011
1842,TUR,91.60452270507812,2012
1843,TUR,92.13807678222656,2013
1844,TUR,92.40181732177734,2014
1845,TUR,92.64581298828125,2015
1846,TUR,93.5630111694336,2016
1847,TUR,93.4982681274414,2017
1848,TUR,94.42404174804688,2019
1849,TKM,98.26177215576172,1995
1850,TKM,99.5999984741211,2014
1851,UGA,44.826690673828125,1991
1852,UGA,58.909881591796875,2002
1853,UGA,62.07897186279297,2006
1854,UGA,64.5914535522461,2010
1855,UGA,61.970428466796875,2012
1856,UGA,70.83805847167969,2018
1857,UKR,99.17156982421875,2001
1858,UKR,99.95819854736328,2012
1859,ARE,38.12487030029297,1975
1860,ARE,68.6612777709961,1985
1861,ARE,91.47474670410156,2005
1862,ARE,96.86031341552734,2019
1863,URY,94.30451965332031,1975
1864,URY,95.88153839111328,1985
1865,URY,97.27095794677734,1996
1866,URY,98.08435821533203,2006
1867,URY,98.24192810058594,2007
1868,URY,98.46366119384766,2008
1869,URY,98.53372192382812,2009
1870,URY,98.49095153808594,2010
1871,URY,98.61907958984375,2011
1872,URY,98.66055297851562,2012
1873,URY,98.63642883300781,2013
1874,URY,98.80905151367188,2014
1875,URY,98.86746215820312,2015
1876,URY,98.8503189086914,2016
1877,URY,98.96391296386719,2017
1878,URY,99.00773620605469,2018
1879,URY,99.03526306152344,2019
1880,UZB,98.13858032226562,2000
1881,UZB,99.9958724975586,2013
1882,UZB,99.97599029541016,2014
1883,UZB,99.97576904296875,2015
1884,UZB,99.97840881347656,2016
1885,UZB,99.98587036132812,2018
1886,UZB,99.99994659423828,2019
1887,VUT,47.782588958740234,1979
1888,VUT,53.70000076293945,1984
1889,VUT,65.5999984741211,1994
1890,VUT,76.19999694824219,2004
1891,VUT,83.19999694824219,2014
1892,VUT,86.70609283447266,2018
1893,VEN,83.0046615600586,1981
1894,VEN,89.00485229492188,1990
1895,VEN,92.71598052978516,2001
1896,VEN,94.92964172363281,2007
1897,VEN,95.35040283203125,2009
1898,VEN,95.02887725830078,2011
1899,VEN,96.56006622314453,2015
1900,VEN,97.21370697021484,2016
1901,VNM,78.14038848876953,1979
1902,VNM,82.82939147949219,1989
1903,VNM,86.92008209228516,1999
1904,VNM,86.610107421875,2000
1905,VNM,91.37908935546875,2009
1906,VNM,94.56565856933594,2019
1907,YEM,17.059560775756836,1994
1908,YEM,35,2004
1909,ZMB,57.35776138305664,1990
1910,ZMB,59.80284881591797,1999
1911,ZMB,61.83927917480469,2002
1912,ZMB,51.78696823120117,2007
1913,ZMB,77.74664306640625,2010
1914,ZMB,83.08344268798828,2018
1915,ZWE,71.85392761230469,1982
1916,ZWE,78.51702117919922,1992
1917,ZWE,80.06565856933594,2011
1918,ZWE,88.28382873535156,2014
1919,AFG,45.7960205078125,1979
1920,AFG,61.87907,2011
1921,ALB,99.36846,2001
1922,ALB,98.53712,2008
1923,ALB,98.73136,2011
1924,ALB,99.37598,2012
1925,DZA,86.2300872802734,1987
1926,DZA,94.05754,2002
1927,DZA,94.38148000000001,2006
1928,DZA,95.74706,2008
1929,ASM,97.8886184692383,1980
1930,AND,100,2015
1931,AND,100,2016
1932,AGO,83.77693000000001,2001
1933,AGO,84.86238,2014
1934,ARG,96.45922088623051,1980
1935,ARG,98.06549072265629,1991
1936,ARG,98.7079,2001
1937,ARG,99.13,2015
1938,ARM,99.9093704223633,1989
1939,ARM,99.75235,2001
1940,ARM,99.81841999999999,2011
1941,ABW,98.88176,2000
1942,ABW,98.96573000000001,2010
1943,AZE,99.87034,1999
1944,AZE,100,2007
1945,AZE,99.95678000000001,2009
1946,AZE,99.96745,2010
1947,AZE,99.95603,2011
1948,AZE,99.955,2012
1949,AZE,99.97686999999999,2013
1950,AZE,99.97624,2014
1951,AZE,99.96367,2015
1952,AZE,99.96238000000001,2016
1953,BHR,89.6903762817383,1981
1954,BHR,97.2586669921875,1991
1955,BHR,96.82708000000001,2001
1956,BHR,98.61991,2010
1957,BGD,44.3621597290039,1981
1958,BGD,51.7367286682129,1991
1959,BGD,67.16381,2001
1960,BGD,54.274330000000006,2007
1961,BGD,55.753930000000004,2011
1962,BGD,90.90535,2016
1963,BRB,99.7203903198242,1970
1964,BLR,99.7319793701172,1989
1965,BLR,99.75686999999999,1999
1966,BLR,99.80033,2009
1967,BLZ,78.8059463500977,1991
1968,BEN,45.7106399536133,1979
1969,BEN,55.130218505859396,1992
1970,BEN,59.20508,2002
1971,BEN,54.86694,2006
1972,BEN,63.94092,2012
1973,BTN,80.04191999999999,2005
1974,BTN,90.39581,2012
1975,BOL,91.4681396484375,1976
1976,BOL,96.3184127807617,1992
1977,BOL,98.54929,2001
1978,BOL,99.75361,2007
1979,BOL,99.39023,2008
1980,BOL,99.69364,2009
1981,BOL,99.24663000000001,2011
1982,BOL,99.16245,2012
1983,BOL,99.39402,2015
1984,BIH,99.7482,2000
1985,BIH,99.75125,2011
1986,BIH,99.65765,2013
1987,BWA,85.9000701904297,1991
1988,BWA,92.08331,2003
1989,BRA,82.5567626953125,1980
1990,BRA,92.65401,2000
1991,BRA,95.78389,2004
1992,BRA,96.79700000000001,2006
1993,BRA,97.05688,2007
1994,BRA,97.18046,2008
1995,BRA,97.44572,2009
1996,BRA,96.71616999999999,2010
1997,BRA,97.90999000000001,2011
1998,BRA,98.22743,2012
1999,BRA,98.25204000000001,2013
2000,BRA,98.44697,2014
2001,BRN,94.06430053710942,1981
2002,BRN,98.10690307617192,1991
2003,BRN,98.8743,2001
2004,BRN,99.19989,2011
2005,BGR,98.30967,2001
2006,BGR,98.06693,2011
2007,BFA,22.377130508422898,1975
2008,BFA,26.7887992858887,1991
2009,BFA,25.4782600402832,1996
2010,BFA,38.38109,2003
2011,BFA,40.37981,2005
2012,BFA,39.821870000000004,2006
2013,BFA,46.733740000000004,2007
2014,BFA,56.994890000000005,2014
2015,BDI,40.9319915771484,1979
2016,BDI,59.497840881347706,1990
2017,BDI,76.78002,2000
2018,BDI,66.61451,2008
2019,BDI,85.29008,2014
2020,KHM,81.8462905883789,1998
2021,KHM,87.92011,2004
2022,KHM,89.38368,2008
2023,KHM,88.35611999999999,2009
2024,CMR,79.5916519165039,1976
2025,CMR,88.42245,2000
2026,CMR,89.41731999999999,2007
2027,CMR,85.39748,2010
2028,CPV,89.94896697998051,1990
2029,CPV,97.87189000000001,2012
2030,CPV,97.58501,2015
2031,CYM,99.14231,2007
2032,CAF,62.561450958252,1988
2033,CAF,72.59475,2000
2034,CAF,48.8571,2010
2035,TCD,26.246229171752898,1993
2036,TCD,55.6862,2000
2037,TCD,53.70823000000001,2004
2038,TCD,51.8363,2015
2039,TCD,40.692890000000006,2016
2040,CHL,96.18222045898442,1982
2041,CHL,98.1564483642578,1992
2042,CHL,98.80364,2002
2043,CHL,99.11452,2008
2044,CHL,98.85938,2009
2045,CHL,99.21439000000001,2011
2046,CHL,99.00978,2013
2047,CHN,95.2085418701172,1982
2048,CHN,96.9769287109375,1990
2049,CHN,99.19846,2000
2050,CHN,99.68961999999999,2010
2051,COL,94.6445693969727,1993
2052,COL,96.3851165771484,1996
2053,COL,97.55252,2004
2054,COL,97.51703,2005
2055,COL,97.53366,2006
2056,COL,97.48288000000001,2007
2057,COL,97.54666,2008
2058,COL,97.44113,2009
2059,COL,97.68271999999999,2010
2060,COL,97.76047,2011
2061,COL,98.10670999999999,2014
2062,COL,98.15518,2015
2063,COM,69.35772705078129,1980
2064,COM,83.95133,2000
2065,COM,73.81076999999999,2012
2066,COG,85.68361,2011
2067,CRI,96.7545166015625,1984
2068,CRI,97.19749,2000
2069,CRI,99.00768000000001,2011
2070,CIV,59.9322509765625,1988
2071,CIV,54.4031295776367,1998
2072,CIV,70.84071999999999,2000
2073,CIV,58.33263,2012
2074,CIV,59.12435,2014
2075,HRV,99.6661834716797,1991
2076,HRV,99.64426,2001
2077,HRV,99.71204,2011
2078,CUB,99.95741,2002
2079,CUB,99.85526999999999,2012
2080,CYP,99.5799102783203,1992
2081,CYP,99.73631,2001
2082,CYP,99.80454,2011
2083,COD,77.98111,2001
2084,COD,78.93642,2007
2085,COD,91.04756,2012
2086,COD,90.96096999999999,2016
2087,DOM,81.25730895996091,1981
2088,DOM,92.99864000000001,2002
2089,DOM,94.62720999999999,2007
2090,DOM,95.7753,2010
2091,DOM,96.09187,2011
2092,DOM,96.32186999999999,2012
2093,DOM,96.7627,2013
2094,DOM,97.35356,2014
2095,DOM,97.22539,2015
2096,ECU,94.5548095703125,1982
2097,ECU,96.5757675170898,1990
2098,ECU,96.3794,2001
2099,ECU,95.21831,2007
2100,ECU,96.81895,2009
2101,ECU,98.46887,2010
2102,ECU,98.5865,2011
2103,ECU,98.77316,2012
2104,ECU,98.57941,2013
2105,ECU,99.01074,2014
2106,ECU,99.33717,2015
2107,ECU,98.9792,2016
2108,EGY,63.040679931640604,1976
2109,EGY,71.38067626953129,1986
2110,EGY,78.990867614746,1996
2111,EGY,90.07911999999999,2005
2112,EGY,87.8568,2006
2113,EGY,90.55763,2010
2114,EGY,92.35576,2012
2115,EGY,93.64928,2013
2116,SLV,84.9452590942383,1992
2117,SLV,94.39686999999999,2006
2118,SLV,93.21921999999999,2007
2119,SLV,95.40501,2008
2120,SLV,94.70805,2009
2121,SLV,95.66904,2010
2122,SLV,96.15056,2011
2123,SLV,96.94699,2013
2124,SLV,97.46197,2015
2125,GNQ,97.6079,2000
2126,ERI,86.25322,2002
2127,ERI,91.28661,2008
2128,EST,99.8340225219727,1989
2129,EST,99.7291,2000
2130,EST,99.93924,2011
2131,SWZ,76.0830764770508,1976
2132,SWZ,83.08648681640629,1986
2133,SWZ,90.69415,2000
2134,SWZ,92.18741999999999,2010
2135,ETH,39.288669586181605,1994
2136,ETH,62.2,2004
2137,ETH,55.88474,2005
2138,ETH,62.97093,2007
2139,GAB,94.4075469970703,1993
2140,GAB,87.38959,2012
2141,GMB,64.34049,2000
2142,GMB,65.97576,2013
2143,GEO,99.78848,2002
2144,GEO,99.67772,2014
2145,GHA,75.9459,2000
2146,GHA,88.31075,2010
2147,GRC,99.0480575561523,1981
2148,GRC,98.988426208496,1991
2149,GRC,98.89446,2001
2150,GRC,99.53356,2005
2151,GRC,99.44521,2007
2152,GRC,99.51223,2009
2153,GRC,98.58221,2011
2154,GRL,100,2015
2155,GRD,98.845359802246,1970
2156,GUM,95.3572616577148,1980
2157,GUM,99.9000015258789,1990
2158,GTM,81.721061706543,1994
2159,GTM,86.37878,2002
2160,GTM,95.46641,2012
2161,GTM,94.18228,2013
2162,GTM,95.48186,2014
2163,GIN,44.1200485229492,1996
2164,GIN,59.46236999999999,2003
2165,GIN,37.56715,2010
2166,GIN,56.97051,2014
2167,GNB,59.6943702697754,1979
2168,GNB,74.80124,2000
2169,GNB,71.25033,2014
2170,GUY,92.42121,2009
2171,GUY,96.33185999999999,2014
2172,HTI,51.261348724365206,1982
2173,HTI,82.65737,2003
2174,HTI,74.36740999999999,2006
2175,HND,86.89099,2001
2176,HND,92.69526,2007
2177,HND,94.44801,2010
2178,HND,94.93154,2011
2179,HND,94.00283,2012
2180,HND,93.85074,2013
2181,HND,95.04737,2014
2182,HND,94.99325,2015
2183,HND,94.94519,2016
2184,HUN,99.42166137695308,1980
2185,HUN,99.1106796264648,1994
2186,IND,66.3148727416992,1981
2187,IND,73.5097198486328,1991
2188,IND,84.19224,2001
2189,IND,88.41184,2006
2190,IND,90.04483,2011
2191,IDN,89.591209411621,1980
2192,IDN,97.4022674560547,1990
2193,IDN,98.86708,2004
2194,IDN,97.02747,2006
2195,IDN,99.53748,2008
2196,IDN,99.55003,2009
2197,IDN,98.80384000000001,2011
2198,IDN,99.68156,2014
2199,IDN,99.70176,2015
2200,IDN,99.68345,2016
2201,IRN,70.9001693725585,1976
2202,IRN,84.5260772705078,1986
2203,IRN,92.4355010986328,1991
2204,IRN,95.5168228149414,1996
2205,IRN,98.10998000000001,2005
2206,IRN,97.14548,2006
2207,IRN,98.25652,2008
2208,IRN,98.33391999999999,2012
2209,IRN,98.10902,2013
2210,IRN,98.19154,2014
2211,IRQ,88.91216999999999,2000
2212,IRQ,57.00646999999999,2013
2213,ISR,99.05457305908199,1983
2214,ITA,99.6975936889648,1981
2215,ITA,99.80447,2001
2216,ITA,99.85103000000001,2011
2217,JAM,87.31139,1999
2218,JOR,95.792137145996,1979
2219,JOR,99.32879,2003
2220,JOR,98.931,2005
2221,JOR,98.95204,2007
2222,JOR,98.75873,2010
2223,JOR,99.05083,2011
2224,JOR,99.00204000000001,2012
2225,KAZ,99.6977081298828,1989
2226,KAZ,99.81603,1999
2227,KAZ,99.80391,2009
2228,KAZ,99.94014,2010
2229,KEN,93.30951999999999,2000
2230,KEN,83.20541999999999,2007
2231,KEN,86.93869000000001,2014
2232,KWT,77.6922302246094,1975
2233,KWT,81.2881622314453,1980
2234,KWT,90.6923294067383,1985
2235,KWT,93.7998886108398,1995
2236,KWT,99.69097,2005
2237,KWT,98.52218,2006
2238,KWT,98.39884,2007
2239,KWT,98.56515999999999,2008
2240,KWT,99.06282,2010
2241,KWT,98.73638000000001,2012
2242,KWT,99.25229,2013
2243,KWT,99.15068000000001,2015
2244,KGZ,99.65078000000001,1999
2245,KGZ,99.70463000000001,2009
2246,LAO,78.815788269043,1995
2247,LAO,88.06197,2000
2248,LAO,82.59933000000001,2001
2249,LAO,89.18749,2005
2250,LAO,77.27266999999999,2011
2251,LVA,99.7500534057617,1989
2252,LVA,99.71818,2000
2253,LVA,99.80219,2011
2254,LBN,98.39605999999999,2007
2255,LBN,99.16173,2009
2256,LSO,84.82558,2000
2257,LSO,74.18503,2009
2258,LSO,79.60804,2014
2259,LBR,62.8272895812988,1984
2260,LBR,65.7604217529297,1994
2261,LBR,63.45101999999999,2007
2262,LBY,97.85204315185551,1984
2263,LBY,99.4237823486328,1994
2264,LTU,99.6411819458008,1989
2265,LTU,99.66221999999999,2001
2266,LTU,99.84546999999999,2011
2267,MAC,95.1423873901367,1981
2268,MAC,99.43009,2001
2269,MAC,99.58699,2006
2270,MAC,99.65496999999999,2011
2271,MAC,99.72689,2016
2272,MDG,72.65446,2000
2273,MDG,65.91478000000001,2009
2274,MDG,78.41248,2012
2275,MWI,70.4406509399414,1987
2276,MWI,82.0912322998047,1998
2277,MWI,74.26925,2010
2278,MWI,78.78466,2014
2279,MWI,72.49172,2015
2280,MYS,89.49591064453129,1980
2281,MYS,95.9064407348633,1991
2282,MYS,97.20814,2000
2283,MYS,98.38104,2010
2284,MDV,84.13037109375,1977
2285,MDV,94.88720703125,1985
2286,MDV,98.0773086547852,1990
2287,MDV,98.03439331054692,1995
2288,MDV,98.03439,2000
2289,MDV,99.24022,2006
2290,MDV,99.08133000000001,2014
2291,MLI,26.6656303405762,1976
2292,MLI,32.2511787414551,1998
2293,MLI,47.37997,2006
2294,MLI,56.371269999999996,2010
2295,MLI,56.31502,2011
2296,MLI,60.525490000000005,2015
2297,MLT,94.3650665283203,1995
2298,MLT,97.45976,2005
2299,MLT,98.40398,2011
2300,MHL,98.16972,2011
2301,MRT,67.73265,2000
2302,MRT,66.39988000000001,2007
2303,MUS,90.6955718994141,1990
2304,MUS,93.72184,2000
2305,MUS,97.68915,2011
2306,MEX,93.08718872070308,1980
2307,MEX,95.9634628295898,1990
2308,MEX,96.7512,2000
2309,MEX,97.9407,2002
2310,MEX,97.5173,2004
2311,MEX,97.64425,2005
2312,MEX,98.10611999999999,2006
2313,MEX,98.19888,2007
2314,MEX,98.40971,2008
2315,MEX,98.67003000000001,2009
2316,MEX,98.37557,2010
2317,MEX,98.41656,2011
2318,MEX,98.72036999999999,2012
2319,MEX,98.52684,2013
2320,MEX,98.92220999999999,2014
2321,MEX,98.87351,2015
2322,MDA,99.72015380859379,1989
2323,MDA,99.40321,2000
2324,MDA,99.33775,2012
2325,MNG,96.99861,2000
2326,MNG,98.02181,2010
2327,MNE,99.1471099853516,1981
2328,MNE,99.26254272460942,1991
2329,MNE,99.45795,2003
2330,MNE,99.36079000000001,2011
2331,MAR,58.1169204711914,1982
2332,MAR,71.384910583496,1994
2333,MAR,80.80266999999999,2004
2334,MAR,85.80525,2008
2335,MAR,86.72861999999999,2009
2336,MAR,88.82942,2011
2337,MAR,94.62719,2012
2338,MOZ,63.9541816711426,1980
2339,MOZ,59.452701568603494,1997
2340,MOZ,74.36055,2003
2341,MOZ,79.84044,2009
2342,MMR,88.56580352783199,1983
2343,MMR,95.7881,2000
2344,MMR,85.11967,2016
2345,NAM,85.70274353027341,1991
2346,NAM,91.14834,2001
2347,NAM,83.23858,2007
2348,NAM,93.45852,2011
2349,NPL,45.0961418151855,1981
2350,NPL,68.2296295166016,1991
2351,NPL,80.61596999999999,2001
2352,NPL,89.88401999999999,2011
2353,NCL,97.0024871826172,1976
2354,NCL,98.6569290161133,1989
2355,NIC,83.63,2001
2356,NIC,85.15562,2005
2357,NER,26.230059999999998,2001
2358,NER,52.44951999999999,2005
2359,NER,34.53362,2012
2360,NGA,81.3560333251953,1991
2361,NGA,78.12795,2003
2362,NGA,75.56594,2008
2363,PRK,99.99944,2008
2364,MKD,99.1444625854492,1994
2365,MKD,98.98544,2002
2366,OMN,97.86509000000001,2003
2367,OMN,97.63412,2008
2368,OMN,97.40565,2010
2369,OMN,99.1306,2014
2370,OMN,99.43405,2015
2371,OMN,98.51479,2016
2372,PAK,44.5028686523438,1981
2373,PAK,67.14935302734379,1998
2374,PAK,76.65172,2005
2375,PAK,79.10218,2006
2376,PAK,79.42005,2008
2377,PAK,79.14432,2009
2378,PAK,79.50414,2010
2379,PAK,78.04241999999999,2011
2380,PAK,80.28826,2012
2381,PAK,79.40381,2013
2382,PAK,79.76598,2014
2383,PLW,94.193603515625,1980
2384,PLW,97.366600036621,1994
2385,PLW,99.76959000000001,2013
2386,PLW,98.24561,2015
2387,PSE,96.9136276245117,1997
2388,PSE,99.02489,2004
2389,PSE,99.0393,2006
2390,PSE,99.13416,2007
2391,PSE,99.21045,2008
2392,PSE,99.23298,2009
2393,PSE,99.21135,2010
2394,PSE,99.25986,2011
2395,PSE,99.34515999999999,2012
2396,PSE,99.41883,2013
2397,PSE,99.40579,2014
2398,PSE,99.41046999999999,2015
2399,PSE,99.45153,2016
2400,PAN,95.92749786376949,1980
2401,PAN,95.39389038085942,1990
2402,PAN,96.53054,2000
2403,PAN,97.93446999999999,2010
2404,PNG,69.13374,2000
2405,PRY,90.1732864379883,1982
2406,PRY,95.85675048828129,1992
2407,PRY,98.80972,2007
2408,PRY,97.69171999999999,2008
2409,PRY,98.04145,2009
2410,PRY,98.50034000000001,2010
2411,PRY,98.90615,2014
2412,PRY,98.04035,2015
2413,PER,96.513328552246,1981
2414,PER,96.98548126220699,1993
2415,PER,97.80303,2004
2416,PER,97.92135,2005
2417,PER,98.51275,2006
2418,PER,98.01326,2007
2419,PER,98.71934,2012
2420,PER,99.15706,2014
2421,PER,99.23966999999999,2015
2422,PER,99.08887,2016
2423,PHL,91.0633087158203,1980
2424,PHL,96.2767333984375,1990
2425,PHL,94.45826,2000
2426,PHL,93.5783,2003
2427,PHL,97.01995,2008
2428,PHL,97.42543,2013
2429,POL,99.7787399291992,1978
2430,POL,99.9991073608398,1994
2431,PRT,97.6643218994141,1981
2432,PRT,99.14246368408199,1991
2433,PRT,99.3918,2011
2434,PRI,93.0182723999023,1980
2435,PRI,92.2238998413085,1990
2436,PRI,98.81458,2010
2437,QAT,88.5272979736328,1986
2438,QAT,94.1227569580078,1997
2439,QAT,94.88588,2004
2440,QAT,99.09515999999999,2007
2441,QAT,95.31860999999999,2008
2442,QAT,97.70183,2009
2443,QAT,96.32373,2010
2444,QAT,97.57916,2011
2445,QAT,98.68559,2012
2446,QAT,98.82146999999999,2013
2447,QAT,98.38078,2014
2448,ROU,99.1800689697266,1992
2449,ROU,97.74423,2002
2450,ROU,99.01409,2011
2451,RUS,99.69100952148442,1989
2452,RUS,99.67908,2002
2453,RUS,99.66278,2010
2454,RWA,59.6562004089355,1978
2455,RWA,79.3672714233398,1991
2456,RWA,78.52216999999999,2000
2457,RWA,76.65858,2010
2458,RWA,81.12005,2012
2459,WSM,99.12000274658199,1991
2460,WSM,99.02962,2011
2461,STP,90.8198928833008,1981
2462,STP,95.8085403442383,1991
2463,STP,95.97399,2001
2464,STP,83.05633,2008
2465,STP,97.12077,2012
2466,SAU,93.9633102416992,1992
2467,SAU,98.07428,2000
2468,SAU,96.95305,2004
2469,SAU,99.30072,2013
2470,SEN,49.1273002624512,1988
2471,SEN,58.48508,2002
2472,SEN,58.12517,2006
2473,SEN,74.20335,2009
2474,SEN,73.96651,2011
2475,SEN,61.11376,2013
2476,SRB,99.34544,2011
2477,SRB,99.71523,2016
2478,SYC,96.8068618774414,1987
2479,SYC,98.4939804077148,1994
2480,SYC,98.7706,2002
2481,SYC,98.58672,2010
2482,SLE,59.61425,2004
2483,SLE,64.5305,2013
2484,SGP,96.40878295898442,1980
2485,SGP,98.8551177978516,1990
2486,SGP,99.40999000000001,2000
2487,SGP,99.73789000000001,2010
2488,SGP,99.89365,2011
2489,SGP,99.89686999999999,2012
2490,SGP,99.89628,2013
2491,SGP,99.89716,2014
2492,SGP,99.73515,2015
2493,SGP,99.91319,2016
2494,SVN,99.73696899414058,1991
2495,ZAF,85.3461990356445,1980
2496,ZAF,93.4984130859375,1996
2497,ZAF,97.04518,2007
2498,ZAF,97.9152,2009
2499,ZAF,98.38871999999999,2010
2500,ZAF,98.43064,2011
2501,ZAF,98.49655,2012
2502,ZAF,98.68172,2014
2503,ZAF,98.68459,2015
2504,SSD,44.07936,2008
2505,ESP,98.64132690429692,1981
2506,ESP,99.54004669189449,1991
2507,ESP,99.58037,2004
2508,ESP,99.57169,2005
2509,ESP,99.58001,2007
2510,ESP,99.52781999999999,2008
2511,ESP,99.63875,2009
2512,ESP,99.50676999999999,2010
2513,ESP,99.65465,2011
2514,ESP,99.64105,2012
2515,ESP,99.69463,2013
2516,ESP,99.75731,2014
2517,ESP,99.61875,2015
2518,ESP,99.63757,2016
2519,LKA,91.87976837158199,1981
2520,LKA,95.06529,2001
2521,LKA,97.02708,2006
2522,LKA,97.33251,2008
2523,LKA,97.68654000000001,2010
2524,SDN,85.69496,2000
2525,SDN,68.66786,2008
2526,SUR,95.61588,2004
2527,SUR,99.37586,2008
2528,SUR,97.97273,2010
2529,SUR,98.08572,2012
2530,SYR,88.8319778442383,1981
2531,SYR,97.14407,2002
2532,SYR,94.60731,2004
2533,TJK,99.7364501953125,1989
2534,TJK,99.84443,2000
2535,TZA,86.2043228149414,1988
2536,TZA,80.91718,2002
2537,TZA,76.49114,2010
2538,TZA,87.1745,2012
2539,TZA,87.0131,2015
2540,THA,97.5708236694335,1980
2541,THA,98.09989,2000
2542,THA,98.21679,2005
2543,THA,96.64255,2010
2544,THA,97.97784,2013
2545,THA,98.00288,2015
2546,TLS,80.48976,2010
2547,TGO,83.78623,2000
2548,TGO,84.85531999999999,2006
2549,TGO,87.62799999999999,2009
2550,TGO,86.91668,2011
2551,TGO,89.67246999999999,2015
2552,TON,99.8410491943359,1976
2553,TON,99.2652206420898,1996
2554,TON,99.30216,2006
2555,TON,99.36657,2011
2556,TTO,99.19503784179692,1980
2557,TTO,99.3000030517578,1990
2558,TUN,85.74456787109379,1984
2559,TUN,90.3621368408203,1994
2560,TUN,96.39501,2004
2561,TUN,97.83991,2007
2562,TUN,98.13431,2008
2563,TUN,98.21085,2010
2564,TUN,98.23633000000001,2011
2565,TUN,97.97062,2012
